Id,CompetitionId,TeamId,Position,Status
9404,933,64,10,
9405,933,81,9,
9406,933,23,8,
9407,933,82,7,
9408,933,2,6,PlayOffs
9409,933,8,5,PlayOffs
9410,933,97,4,PlayOffs
9411,933,15,3,PlayOff Winner
9412,933,103,2,Promoted
9413,933,71,1,Champions
9414,934,18,24,Relegated
9415,934,98,23,Relegated
9416,934,70,22,Relegated
9417,934,83,21,Relegated
9418,934,106,20,
9419,934,3,19,
9420,934,77,18,
9421,934,90,17,
9422,934,20,16,
9423,934,41,15,
9424,934,38,14,
9425,934,66,13,
9426,934,33,12,
9427,934,1,11,
9428,934,44,10,
9429,934,51,9,
9430,934,79,8,
9431,934,25,7,
9432,934,75,6,PlayOffs
9433,934,56,5,PlayOffs
9434,934,96,4,PlayOffs
9435,934,11,3,PlayOff Winner
9436,934,76,2,Promoted
9437,934,50,1,Champions
9438,935,45,24,Relegated
9439,935,92,23,Relegated
9440,935,87,22,
9441,935,117,21,
9442,935,30,20,
9443,935,102,19,
9444,935,74,18,
9445,935,143,17,
9446,935,62,16,
9447,935,14,15,
9448,935,93,14,
9449,935,78,13,
9450,935,32,12,
9451,935,55,11,
9452,935,24,10,
9453,935,40,9,
9454,935,114,8,
9455,935,101,7,PlayOffs
9456,935,42,6,PlayOffs
9457,935,69,5,PlayOffs
9458,935,67,4,PlayOff Winner
9459,935,12,3,Promoted
9460,935,22,2,Promoted
9461,935,27,1,Champions
9462,936,5,5,
9463,936,6,14,
9464,936,15,13,
9465,936,16,9,
9466,936,19,18,Relegated
9467,936,26,3,
9468,936,34,12,
9469,936,39,16,
9470,936,53,17,
9471,936,54,8,
9472,936,57,2,
9473,936,60,1,Champions
9474,936,61,6,
9475,936,68,11,
9476,936,71,20,Relegated
9477,936,91,15,
9478,936,100,4,
9479,936,103,19,Relegated
9480,936,105,7,
9481,936,108,10,
9482,937,2,2,Promoted
9483,937,8,24,Relegated
9484,937,9,20,
9485,937,10,8,
9486,937,11,16,
9487,937,17,17,
9488,937,23,18,
9489,937,31,12,
9490,937,37,23,Relegated
9491,937,43,1,Champions
9492,937,49,3,PlayOffs
9493,937,50,19,
9494,937,58,6,PlayOffs
9495,937,64,7,
9496,937,65,9,
9497,937,72,4,PlayOff Winner
9498,937,76,22,Relegated
9499,937,80,13,
9500,937,81,11,
9501,937,82,21,
9502,937,88,5,PlayOffs
9503,937,95,14,
9504,937,97,15,
9505,937,104,10,
9506,938,1,12,
9507,938,3,23,Relegated
9508,938,12,9,
9509,938,20,16,
9510,938,22,14,
9511,938,25,13,
9512,938,27,15,
9513,938,33,24,Relegated
9514,938,38,22,Relegated
9515,938,41,20,
9516,938,44,21,Relegated
9517,938,51,11,
9518,938,56,17,
9519,938,66,3,PlayOffs
9520,938,67,19,
9521,938,75,8,
9522,938,77,7,
9523,938,79,10,
9524,938,84,2,Promoted
9525,938,89,4,PlayOffs
9526,938,90,18,
9527,938,96,5,PlayOff Winner
9528,938,106,1,Champions
9529,938,110,6,PlayOffs
9530,939,117,22,
9531,939,14,14,
9532,939,18,3,Promoted
9533,939,24,20,
9534,939,30,15,
9535,939,32,12,
9536,939,40,2,Promoted
9537,939,42,1,Champions
9538,939,143,19,
9539,939,47,17,
9540,939,55,13,
9541,939,62,7,PlayOffs
9542,939,69,11,
9543,939,70,4,PlayOffs
9544,939,74,23,Relegated
9545,939,78,5,PlayOff Winner
9546,939,83,18,
9547,939,114,10,
9548,939,87,24,Relegated
9549,939,93,21,
9550,939,144,8,
9551,939,98,6,PlayOffs
9552,939,101,9,
9553,939,102,16,
